elapsed_s,log_timestamp_unix_s,source_time_boot_ms,seq,sysid,compid,north_x_m,east_y_m,down_z_m,velocity_north_mps,velocity_east_mps,velocity_down_mps
54.192463,1788179650.061969,162853,230,1,1,-0.4340839385986328,1.414103627204895,0.03685682639479637,-0.017088906839489937,0.016971053555607796,-0.00635254941880703
54.755448,1788179650.624954,163356,2,1,1,-0.4321519434452057,1.4480454921722412,0.034493785351514816,-0.014944116584956646,0.019602248445153236,-0.007583753205835819
55.267625,1788179651.137131,163856,31,1,1,-0.4288688898086548,1.4788638353347778,0.03524676710367203,-0.013507083989679813,0.02099338360130787,-0.005050794221460819
55.673204,1788179651.542710,164356,59,1,1,-0.41538894176483154,1.512048363685608,0.03682636469602585,-0.00708826445043087,0.022307895123958588,-0.0032298071309924126
56.263614,1788179652.133120,164853,88,1,1,-0.40410205721855164,1.5530338287353516,0.037174396216869354,-0.0016480330377817154,0.027549469843506813,-0.005231630988419056
56.765537,1788179652.635043,165353,116,1,1,-0.38572973012924194,1.594103455543518,0.03946099057793617,0.007194779813289642,0.03310321643948555,-0.0026513594202697277
57.171281,1788179653.040787,165854,145,1,1,-0.36607077717781067,1.6345248222351074,0.0431981161236763,0.01343931257724762,0.038267817348241806,-0.0006992776179686189
57.859740,1788179653.729246,166358,173,1,1,-0.3423565626144409,1.6732492446899414,0.04540872573852539,0.019359806552529335,0.04161113500595093,0.0016726453322917223
58.248917,1788179654.118423,166858,202,1,1,-0.324544221162796,1.7069153785705566,0.04933307319879532,0.020752282813191414,0.04048225283622742,0.004086640197783709
58.670519,1788179654.540025,167353,230,1,1,-0.3110673129558563,1.7373491525650024,0.05323462188243866,0.018288739025592804,0.03819917142391205,0.006243404466658831
59.260956,1788179655.130462,167853,3,1,1,-0.2903997004032135,1.7669894695281982,0.05771424621343613,0.021594209596514702,0.037153441458940506,0.008429257199168205
59.745186,1788179655.614692,168358,31,1,1,-0.26576700806617737,1.7981220483779907,0.060878973454236984,0.027731679379940033,0.0378556102514267,0.010280700400471687
60.168565,1788179656.038071,168853,60,1,1,-0.2556411623954773,1.8319061994552612,0.062371257692575455,0.018425196409225464,0.03979966416954994,0.009268218651413918
60.744124,1788179656.613630,169356,88,1,1,-0.2530589997768402,1.8665986061096191,0.06036745384335518,0.010125372558832169,0.0394139364361763,0.006731365341693163
61.244544,1788179657.114050,169853,117,1,1,-0.24559804797172546,1.8962581157684326,0.057458244264125824,0.007790121249854565,0.037207748740911484,0.005257092881947756
61.729340,1788179657.598846,170353,146,1,1,-0.236216202378273,1.9196784496307373,0.05705279856920242,0.00583958113566041,0.03130822256207466,0.0035889509599655867
62.229442,1788179658.098948,170856,175,1,1,-0.22853024303913116,1.934521198272705,0.056095369160175323,0.0018664608942344785,0.023363174870610237,0.0029598339460790157
62.697609,1788179658.567115,171356,203,1,1,-0.22473853826522827,1.9488712549209595,0.052199043333530426,-0.002835313556715846,0.017858732491731644,-0.00042675805161707103
63.308664,1788179659.178170,171853,232,1,1,-0.21216103434562683,1.9557170867919922,0.05179687216877937,7.702990114921704e-05,0.009217497892677784,0.0007148455479182303
63.684265,1788179659.553771,172353,4,1,1,-0.19507849216461182,1.956663966178894,0.052720654755830765,0.004117653239518404,0.0017063120612874627,0.0012323094997555017
64.180725,1788179660.050231,172854,33,1,1,-0.17467203736305237,1.9529205560684204,0.049708202481269836,0.008586802519857883,-0.006124166306108236,-0.001955063082277775
64.697711,1788179660.567217,173356,61,1,1,-0.15529870986938477,1.957549810409546,0.04515623673796654,0.010288764722645283,-0.006829190067946911,-0.003951565828174353
65.223401,1788179661.092907,173856,90,1,1,-0.1447005569934845,1.9558398723602295,0.04285280033946037,0.007457464002072811,-0.011251410469412804,-0.0036501679569482803
65.693799,1788179661.563305,174353,118,1,1,-0.13066434860229492,1.9549731016159058,0.042963676154613495,0.006447735708206892,-0.012307893484830856,-0.003618330927565694
66.192227,1788179662.061733,174853,147,1,1,-0.12262965738773346,1.9588205814361572,0.045654915273189545,0.0017938363598659635,-0.009202811866998672,-7.288464257726446e-05
66.722376,1788179662.591882,175353,175,1,1,-0.10212137550115585,1.9549049139022827,0.0500132255256176,0.006664039567112923,-0.014197180047631264,0.002620551735162735
67.175406,1788179663.044912,175856,204,1,1,-0.08216790109872818,1.9464035034179688,0.053837623447179794,0.00902129802852869,-0.018781527876853943,0.005265801679342985
67.767914,1788179663.637420,176356,232,1,1,-0.06262087821960449,1.9415253400802612,0.053395479917526245,0.011393198743462563,-0.018686478957533836,0.004352725576609373
68.223372,1788179664.092878,176853,5,1,1,-0.04186972230672836,1.9448131322860718,0.052936144173145294,0.014069836586713791,-0.01210018340498209,0.00371546926908195
68.674282,1788179664.543788,177353,33,1,1,-0.01941906102001667,1.945408582687378,0.05199627950787544,0.019313005730509758,-0.009036789648234844,0.0014776570023968816
69.304147,1788179665.173653,177853,62,1,1,0.001632988452911377,1.942941665649414,0.05048748105764389,0.020793696865439415,-0.006384584587067366,-0.0024362895637750626
69.710302,1788179665.579808,178356,90,1,1,0.02302551455795765,1.936570405960083,0.05034441128373146,0.02215949073433876,-0.0039230212569236755,0.001330819446593523
70.164465,1788179666.033971,178856,119,1,1,0.043739836663007736,1.9282687902450562,0.05244205519556999,0.023571036756038666,-0.005666913464665413,0.004397677257657051
70.756198,1788179666.625704,179353,147,1,1,0.06619296967983246,1.9205257892608643,0.0550043061375618,0.02638770453631878,-0.005263129714876413,0.0035977924708276987
71.223313,1788179667.092819,179858,176,1,1,0.08851554989814758,1.9141733646392822,0.05598370358347893,0.02805997058749199,-0.0036658530589193106,0.0015165377408266068
71.679084,1788179667.548590,180353,205,1,1,0.11240989714860916,1.895117163658142,0.05755804106593132,0.025865787640213966,-0.007530531380325556,0.005104463081806898
72.177974,1788179668.047480,180856,234,1,1,0.12920790910720825,1.8822251558303833,0.05861342325806618,0.020640896633267403,-0.007840150967240334,0.00545612582936883
72.707240,1788179668.576746,181353,6,1,1,0.14562207460403442,1.8696907758712769,0.05751849338412285,0.018417859449982643,-0.007831973023712635,0.004927537869662046
73.204502,1788179669.074008,181856,35,1,1,0.15868103504180908,1.862632155418396,0.05518997088074684,0.014566509053111076,-0.004465771839022636,0.00300768343731761
73.737289,1788179669.606795,182356,63,1,1,0.167294442653656,1.853048324584961,0.05281250178813934,0.008838397450745106,-0.0014320171903818846,0.0011363113299012184
74.203658,1788179670.073164,182856,92,1,1,0.17019829154014587,1.8396506309509277,0.051835693418979645,0.0018591438420116901,-0.0036405553109943867,0.0023597071412950754
74.766245,1788179670.635751,183353,120,1,1,0.18348601460456848,1.822506308555603,0.0516296923160553,0.0012484424514696002,-0.005661961156874895,-0.0005590211949311197
75.203770,1788179671.073276,183853,149,1,1,0.20321232080459595,1.8092294931411743,0.04704735800623894,0.005300383549183607,-0.007238293532282114,-0.004384591709822416
75.689352,1788179671.558858,184353,178,1,1,0.2180459201335907,1.8009401559829712,0.0429488942027092,0.004158867988735437,-0.007031744811683893,-0.005380949471145868
76.208035,1788179672.077541,184863,207,1,1,0.22734381258487701,1.7949737310409546,0.04213171824812889,0.0022803465835750103,-0.0037943494971841574,-0.005757206119596958
76.741207,1788179672.610713,185356,235,1,1,0.23492243885993958,1.7856608629226685,0.040512192994356155,0.0016459858743473887,-0.005299432203173637,-0.00869586132466793
77.347634,1788179673.217140,185853,8,1,1,0.24735791981220245,1.7739102840423584,0.042683329433202744,0.005318145267665386,-0.009061046876013279,-0.0059642004780471325
77.724637,1788179673.594143,186356,39,1,1,0.25564882159233093,1.7648407220840454,0.044125787913799286,0.004709178581833839,-0.008182206191122532,-0.004291802644729614
78.272218,1788179674.141724,186853,69,1,1,0.2660651206970215,1.7616809606552124,0.042125120759010315,0.004385684616863728,-0.005628472659736872,-0.006092878058552742
78.692665,1788179674.562171,187361,97,1,1,0.27606508135795593,1.756661057472229,0.03853311017155647,0.005967264529317617,-0.005871981848031282,-0.010328573174774647
79.193115,1788179675.062621,187853,126,1,1,0.28922706842422485,1.7484130859375,0.0377524197101593,0.008160474710166454,-0.008174004033207893,-0.007854119874536991
79.727467,1788179675.596973,188353,154,1,1,0.3009270429611206,1.743053674697876,0.03900373354554176,0.009185158647596836,-0.009313675574958324,-0.0060003362596035
80.193054,1788179676.062560,188856,183,1,1,0.30825358629226685,1.7417819499969482,0.041453201323747635,0.006903654430061579,-0.005877004005014896,-0.002396732335910201
80.753817,1788179676.623323,189356,211,1,1,0.312004953622818,1.7497364282608032,0.04445628076791763,0.004007859621196985,6.703638064209372e-06,-0.0014929196331650019
81.266576,1788179677.136082,189856,240,1,1,0.31688982248306274,1.7591139078140259,0.04814676567912102,0.003049967810511589,0.005513448268175125,0.00020107641466893256
81.720688,1788179677.590194,190356,13,1,1,0.3258552551269531,1.7688153982162476,0.0511765219271183,0.003931645769625902,0.00985722616314888,0.0026331995613873005
82.251883,1788179678.121389,190856,42,1,1,0.3281428813934326,1.7831453084945679,0.05259671434760094,0.0006301563116721809,0.016833078116178513,0.0015960942255333066
82.717611,1788179678.587117,191356,70,1,1,0.3260783553123474,1.8027846813201904,0.05302131548523903,-0.002771106781437993,0.024568282067775726,0.0042350441217422485
83.170549,1788179679.040055,191853,99,1,1,0.3183094561100006,1.819414734840393,0.05039310082793236,-0.009940090589225292,0.029200412333011627,0.0015529525699093938
83.747340,1788179679.616846,192356,127,1,1,0.31416013836860657,1.8305639028549194,0.04969516769051552,-0.012835117056965828,0.028163569048047066,0.0016239063115790486
84.203276,1788179680.072782,192853,156,1,1,0.31149184703826904,1.837604284286499,0.04912484809756279,-0.013785897754132748,0.026647241786122322,0.00016194347699638456
84.737635,1788179680.607141,193356,184,1,1,0.3139549791812897,1.8458492755889893,0.047095317393541336,-0.011283323168754578,0.02484993450343609,-5.9316873375792056e-05
85.174610,1788179681.044116,193858,213,1,1,0.3147025406360626,1.8506286144256592,0.04448429122567177,-0.009476486593484879,0.021868962794542313,-0.002098394325003028
85.707843,1788179681.577349,194353,241,1,1,0.3136204183101654,1.8563934564590454,0.04431356117129326,-0.00910091307014227,0.019895346835255623,-0.0020874873735010624
86.203901,1788179682.073407,194856,14,1,1,0.3155518174171448,1.8640239238739014,0.04364658519625664,-0.006317645311355591,0.019909458234906197,-0.004607649520039558
86.736465,1788179682.605971,195353,42,1,1,0.31947052478790283,1.8764421939849854,0.038949523121118546,-0.005207761190831661,0.02088300697505474,-0.006205349694937468
87.202019,1788179683.071525,195853,71,1,1,0.32698285579681396,1.8856083154678345,0.036122631281614304,-0.0015285259578377008,0.01750887930393219,-0.008243806660175323
87.733710,1788179683.603216,196353,99,1,1,0.3263566493988037,1.9035588502883911,0.03183026611804962,-0.0020995759405195713,0.017789671197533607,-0.007686278782784939
88.234136,1788179684.103642,196853,128,1,1,0.3277038037776947,1.9249342679977417,0.033063098788261414,-0.00016597445937804878,0.022399837151169777,-0.005022954661399126
88.782267,1788179684.651773,197354,156,1,1,0.33201155066490173,1.9439953565597534,0.03467223793268204,0.004717183765023947,0.019559523090720177,-0.0023666657507419586
89.200575,1788179685.070081,197854,185,1,1,0.33602648973464966,1.9592419862747192,0.037595223635435104,0.0069080982357263565,0.017413292080163956,-0.0005546855973079801
89.730853,1788179685.600359,198353,213,1,1,0.33636200428009033,1.9751602411270142,0.039634525775909424,0.006359378807246685,0.01492242980748415,-0.0007537237834185362
90.230165,1788179686.099671,198853,242,1,1,0.3343715965747833,1.9897617101669312,0.04144128039479256,0.006894043646752834,0.01206293236464262,-0.00036279085907153785
90.695947,1788179686.565453,199353,14,1,1,0.32531777024269104,2.0094127655029297,0.04325180500745773,0.0008258657180704176,0.013576253317296505,0.00011637186980806291
91.226482,1788179687.095988,199856,43,1,1,0.3171863257884979,2.0310251712799072,0.04601090028882027,-0.00038638076512143016,0.01571314036846161,0.0030306025873869658
91.741448,1788179687.610954,200353,72,1,1,0.3132939338684082,2.053908348083496,0.04670453816652298,-0.0009005383471958339,0.016895364969968796,0.003829033812507987
92.258627,1788179688.128133,200853,101,1,1,0.30805277824401855,2.0737125873565674,0.049163855612277985,-0.0028636909555643797,0.015255125239491463,0.0045064776204526424
92.724418,1788179688.593924,201356,129,1,1,0.29780593514442444,2.0931246280670166,0.04979740083217621,-0.006679893471300602,0.015413910150527954,0.003637455403804779
93.189275,1788179689.058781,201856,158,1,1,0.2886212468147278,2.1151957511901855,0.05143146216869354,-0.009850825183093548,0.01754542626440525,0.0023764558136463165
93.688932,1788179689.558438,202353,186,1,1,0.2806718051433563,2.1329188346862793,0.050706349313259125,-0.012429811991751194,0.016607409343123436,0.0017857503844425082
94.329150,1788179690.198656,202853,215,1,1,0.2720620036125183,2.1555416584014893,0.04980303347110748,-0.012836793437600136,0.019202379509806633,0.0025175348855555058
94.721134,1788179690.590640,203353,243,1,1,0.2683354616165161,2.1749186515808105,0.050101567059755325,-0.011216333135962486,0.019549274817109108,0.001283339923247695
95.297165,1788179691.166671,203853,16,1,1,0.2705572545528412,2.189192056655884,0.05081450194120407,-0.008562793955206871,0.016118953004479408,0.004395795986056328
95.670848,1788179691.540354,204356,44,1,1,0.27676331996917725,2.204742908477783,0.05368261784315109,-0.0040772175416350365,0.014684750698506832,0.005662623327225447
96.168218,1788179692.037724,204853,73,1,1,0.2803080976009369,2.218437433242798,0.05769836902618408,-0.0037758671678602695,0.012312198989093304,0.008271957747638226
96.762442,1788179692.631948,205353,101,1,1,0.287584513425827,2.23602032661438,0.05965994670987129,0.0006733299233019352,0.013312781229615211,0.007357308175414801
97.211956,1788179693.081462,205853,130,1,1,0.2929045259952545,2.246108055114746,0.06074223294854164,0.0016919240588322282,0.009850538335740566,0.008033239282667637
97.681434,1788179693.550940,206353,158,1,1,0.3040827810764313,2.25358247756958,0.060763876885175705,0.006321417633444071,0.006735548842698336,0.007943167351186275
98.290968,1788179694.160474,206856,187,1,1,0.31709054112434387,2.259732723236084,0.05821190029382706,0.008377369493246078,0.003374922089278698,0.0024509141221642494
98.666402,1788179694.535908,207356,215,1,1,0.32774582505226135,2.2649054527282715,0.05647122114896774,0.007916311733424664,-0.001077470718882978,0.002419678494334221
99.164930,1788179695.034436,207853,244,1,1,0.3277253806591034,2.271176815032959,0.05517370626330376,0.002662402344867587,-0.0029086412396281958,0.0010744488099589944
99.674604,1788179695.544110,208353,16,1,1,0.3238089084625244,2.2822399139404297,0.05266106501221657,-0.0029047271236777306,-7.867383828852326e-05,-0.001260934630408883
100.204891,1788179696.074397,208856,45,1,1,0.3209623098373413,2.2962493896484375,0.047027215361595154,-0.00677435053512454,0.00322824832983315,-0.00583685515448451
100.660286,1788179696.529792,209353,73,1,1,0.3314375579357147,2.2980082035064697,0.04255838692188263,-0.0020464155822992325,-0.0018426969181746244,-0.010329769924283028
101.177219,1788179697.046725,209853,102,1,1,0.3434206545352936,2.306309938430786,0.04002188891172409,0.004617173224687576,0.00043912400724366307,-0.008091307245194912
101.690370,1788179697.559876,210356,131,1,1,0.3493674397468567,2.3146731853485107,0.03874955326318741,0.003841968020424247,0.00018596870359033346,-0.006894681137055159
102.202891,1788179698.072397,210853,160,1,1,0.34963008761405945,2.3180253505706787,0.03713710606098175,0.00019001065811607987,-0.0010755860712379217,-0.0072761825285851955
102.731426,1788179698.600932,211354,188,1,1,0.3475669026374817,2.3265559673309326,0.03257402405142784,-0.001500253682024777,0.0009593156282790005,-0.00976401474326849
103.199328,1788179699.068834,211856,217,1,1,0.3423362374305725,2.343331813812256,0.028198366984725,-0.006143038626760244,0.007944575510919094,-0.014010580256581306
103.764010,1788179699.633516,212354,245,1,1,0.33782607316970825,2.3506019115448,0.02730572409927845,-0.008342109620571136,0.00575184216722846,-0.012774708680808544
104.156314,1788179700.025820,212853,18,1,1,0.3304026126861572,2.360830545425415,0.029685651883482933,-0.011169188655912876,0.010034659877419472,-0.011512616649270058
104.682692,1788179700.552198,213356,46,1,1,0.31935620307922363,2.38490891456604,0.030342115089297295,-0.015308418311178684,0.02041621506214142,-0.009780388325452805
105.277398,1788179701.146904,213856,75,1,1,0.30421334505081177,2.406360387802124,0.03135024011135101,-0.018254753202199936,0.027153750881552696,-0.009001500904560089
105.716450,1788179701.585956,214356,103,1,1,0.29210036993026733,2.4276559352874756,0.031806912273168564,-0.01938335970044136,0.031055543571710587,-0.007721443194895983
106.183912,1788179702.053418,214853,132,1,1,0.2853350341320038,2.4442734718322754,0.034042779356241226,-0.01726445183157921,0.03197113052010536,-0.004088294692337513
106.758883,1788179702.628389,215358,161,1,1,0.2858499586582184,2.455605983734131,0.03780515864491463,-0.011087869293987751,0.02914855256676674,-0.0018335414351895452
107.181547,1788179703.051053,215853,190,1,1,0.2898811995983124,2.463412046432495,0.04221592843532562,-0.005941297858953476,0.02614433318376541,-0.0007490661228075624
107.668584,1788179703.538090,216353,218,1,1,0.29490455985069275,2.470095634460449,0.04750176891684532,-0.0027024634182453156,0.02477113902568817,0.0018630796112120152
108.264662,1788179704.134168,216858,247,1,1,0.29828572273254395,2.4720325469970703,0.0509573370218277,-0.0001600912946742028,0.023047512397170067,0.003797484328970313
108.684842,1788179704.554348,217353,19,1,1,0.3007962107658386,2.4681105613708496,0.05116603896021843,0.002865272108465433,0.01921677030622959,0.0025349578354507685
109.185720,1788179705.055226,217856,48,1,1,0.30382293462753296,2.4606552124023438,0.04911431297659874,0.005299189127981663,0.011358624324202538,0.0007576601929031312
109.748207,1788179705.617713,218358,76,1,1,0.30588534474372864,2.4529221057891846,0.05030503496527672,0.006803438067436218,0.005835208110511303,-0.0009119921014644206
110.199238,1788179706.068744,218856,105,1,1,0.3057083189487457,2.441215753555298,0.04749724641442299,0.00567942950874567,0.0003073848783969879,-0.00015487585915252566
110.670403,1788179706.539909,219353,133,1,1,0.316729336977005,2.4212474822998047,0.04479057341814041,0.013412343338131905,-0.010327336378395557,-0.0027058045379817486
111.248205,1788179707.117711,219853,162,1,1,0.3257898986339569,2.4032506942749023,0.04213536158204079,0.014724748209118843,-0.01743025705218315,-0.004921247251331806
111.715526,1788179707.585032,220356,191,1,1,0.33202239871025085,2.3896548748016357,0.03919380158185959,0.012325256131589413,-0.018939122557640076,-0.00527613190934062
112.172930,1788179708.042436,220858,220,1,1,0.3389728367328644,2.374157428741455,0.03630095347762108,0.011790596880018711,-0.02081274427473545,-0.005728055257350206
112.736209,1788179708.605715,221353,248,1,1,0.3419021666049957,2.3577003479003906,0.035599254071712494,0.007653013803064823,-0.02212258242070675,-0.00810106098651886
113.204085,1788179709.073591,221856,21,1,1,0.34373971819877625,2.3389599323272705,0.038231972604990005,0.005982620641589165,-0.024785667657852173,-0.0018407319439575076
113.707701,1788179709.577207,222353,49,1,1,0.34873834252357483,2.3161895275115967,0.04180017486214638,0.006303180009126663,-0.028490381315350533,0.0011209116782993078
114.236600,1788179710.106106,222856,78,1,1,0.35516902804374695,2.2984251976013184,0.04073895141482353,0.007178776431828737,-0.02772645838558674,-0.0007598688243888319
114.749958,1788179710.619464,223356,106,1,1,0.3610917925834656,2.2829177379608154,0.03955264016985893,0.007379963994026184,-0.02712508663535118,-0.000444195291493088
115.159558,1788179711.029064,223856,135,1,1,0.36658579111099243,2.268368721008301,0.04304744675755501,0.007206879556179047,-0.02802814170718193,0.002678756834939122
115.782116,1788179711.651622,224356,165,1,1,0.37454867362976074,2.2560009956359863,0.04804200679063797,0.010563730262219906,-0.026023102924227715,0.005154521204531193
116.188227,1788179712.057733,224853,196,1,1,0.374578595161438,2.2496578693389893,0.05209198221564293,0.005689096637070179,-0.0214560367166996,0.003378183115273714
116.842467,1788179712.711973,225356,224,1,1,0.36985427141189575,2.2477545738220215,0.052064500749111176,0.00019237826927565038,-0.013969531282782555,0.000161124553414993
117.199250,1788179713.068756,225856,253,1,1,0.36743825674057007,2.250521659851074,0.051131561398506165,-0.004682050086557865,-0.0061909714713692665,0.001335157547146082
117.685985,1788179713.555491,226353,25,1,1,0.36561498045921326,2.253213405609131,0.048467591404914856,-0.006172776687890291,0.0007049640407785773,-0.0010455813026055694
118.315058,1788179714.184564,226856,54,1,1,0.367967814207077,2.2565770149230957,0.046976473182439804,-0.005800191778689623,0.00588296027854085,-0.0007351830718107522
118.690168,1788179714.559674,227353,82,1,1,0.3711090683937073,2.2679991722106934,0.04789731279015541,-0.005911370739340782,0.015894029289484024,0.0022165514528751373
119.175041,1788179715.044547,227853,111,1,1,0.37449681758880615,2.2737345695495605,0.04860010743141174,-0.006627043709158897,0.01796676591038704,0.0010678593534976244
119.768904,1788179715.638410,228356,139,1,1,0.37945443391799927,2.2805356979370117,0.04997093975543976,-0.0033795530907809734,0.02242344059050083,0.0012042737798765302
120.220948,1788179716.090454,228856,168,1,1,0.384583443403244,2.2887158393859863,0.04905467480421066,-0.003165620379149914,0.026143886148929596,0.002614920027554035
120.674071,1788179716.543577,229356,196,1,1,0.39089488983154297,2.286484479904175,0.05024300143122673,3.6807789001613855e-05,0.021258575841784477,0.0033623825293034315
121.297950,1788179717.167456,229853,225,1,1,0.39885473251342773,2.2845206260681152,0.05189655348658562,0.002384634455665946,0.018304428085684776,0.0036949908826500177
121.718999,1788179717.588505,230353,254,1,1,0.4048245847225189,2.284672498703003,0.05214878171682358,0.0015566484071314335,0.016620302572846413,0.002683633239939809
122.171337,1788179718.040843,230858,27,1,1,0.4049219787120819,2.2756149768829346,0.05233057215809822,0.0004100431688129902,0.010687372647225857,0.004894998390227556
122.749150,1788179718.618656,231353,55,1,1,0.4088553786277771,2.264470100402832,0.049827054142951965,0.0044506993144750595,0.005312774796038866,0.0031186952255666256
123.203461,1788179719.072967,231853,84,1,1,0.41245731711387634,2.253042697906494,0.04732717573642731,0.006045467685908079,0.00027858332032337785,-0.0003243584360461682
123.670814,1788179719.540320,232356,112,1,1,0.4152223765850067,2.2470462322235107,0.04382823407649994,0.006599407643079758,0.00018647723481990397,-0.002655827673152089
124.171829,1788179720.041335,232856,141,1,1,0.4076477587223053,2.2426512241363525,0.04318329319357872,-0.00044377200538292527,-0.0015171610284596682,-0.0034192136954516172
124.701470,1788179720.570976,233353,169,1,1,0.4001016914844513,2.237848997116089,0.041972868144512177,-0.002617689548060298,-0.004060861188918352,-0.002637876896187663
125.158009,1788179721.027515,233856,198,1,1,0.3843366205692291,2.233330726623535,0.040359124541282654,-0.009439474903047085,-0.005911205429583788,-0.0055710626766085625
125.736990,1788179721.606496,234356,226,1,1,0.3651621639728546,2.2326509952545166,0.0390130914747715,-0.01674613170325756,-0.007269017398357391,-0.0067871203646063805
126.204221,1788179722.073727,234853,255,1,1,0.34796541929244995,2.236480712890625,0.03657171130180359,-0.018966026604175568,-0.004859268665313721,-0.008708585053682327
126.671498,1788179722.541004,235353,27,1,1,0.33191511034965515,2.2413225173950195,0.036711763590574265,-0.022275427356362343,-0.0019159538205713034,-0.008046054281294346
127.173910,1788179723.043416,235856,56,1,1,0.32110708951950073,2.2432451248168945,0.038623422384262085,-0.020549027249217033,-0.0009254310862161219,-0.0051597305573523045
127.683804,1788179723.553310,236356,84,1,1,0.3136792480945587,2.249279499053955,0.03865238279104233,-0.018206095322966576,0.0009690169245004654,-0.0038468800485134125
128.278467,1788179724.147973,236856,113,1,1,0.3074021339416504,2.2615036964416504,0.04050794988870621,-0.014587046578526497,0.007731735240668058,-0.002226265612989664
128.730557,1788179724.600063,237353,141,1,1,0.30141136050224304,2.27459979057312,0.04340113699436188,-0.013107961975038052,0.011071131564676762,-0.0011714388383552432
129.201306,1788179725.070812,237853,170,1,1,0.2863301634788513,2.2885043621063232,0.047428153455257416,-0.01672067493200302,0.015435704961419106,0.002205997472628951
129.767120,1788179725.636626,238354,198,1,1,0.2734130620956421,2.3040292263031006,0.04910198599100113,-0.018117008730769157,0.020719066262245178,0.0007112784660421312
130.227520,1788179726.097026,238856,227,1,1,0.2625717520713806,2.3214049339294434,0.05157795175909996,-0.016998445615172386,0.025731448084115982,0.00016300378774758428
130.687644,1788179726.557150,239356,255,1,1,0.2612878382205963,2.336440086364746,0.05314328521490097,-0.011890809051692486,0.02778269350528717,0.0034846330527216196
131.202162,1788179727.071668,239853,28,1,1,0.2613057494163513,2.35284423828125,0.05293862894177437,-0.00622742110863328,0.031148334965109825,0.0009000495774671435
131.732004,1788179727.601510,240353,57,1,1,0.25968924164772034,2.3700313568115234,0.053759168833494186,-0.001795389922335744,0.034259527921676636,0.001143955159932375
132.185184,1788179728.054690,240858,86,1,1,0.26130419969558716,2.3792083263397217,0.05459915101528168,0.0017497471999377012,0.02871577814221382,0.0008956124656833708
132.747374,1788179728.616880,241353,114,1,1,0.2615682780742645,2.3858211040496826,0.05598003417253494,0.0033186255022883415,0.024695390835404396,0.002812377642840147
133.215163,1788179729.084669,241856,143,1,1,0.2640094459056854,2.3980491161346436,0.05444468557834625,0.007744260597974062,0.026751039549708366,0.00013467922690324485
133.743585,1788179729.613091,242353,171,1,1,0.2557514011859894,2.403522253036499,0.05041976645588875,0.003957090433686972,0.02195310778915882,-0.001350828562863171
134.258443,1788179730.127949,242854,200,1,1,0.24003879725933075,2.406585693359375,0.05058413743972778,-0.004237422253936529,0.017411740496754646,0.0019259549444541335
134.677669,1788179730.547175,243358,228,1,1,0.22210726141929626,2.4131810665130615,0.05095823481678963,-0.007804993074387312,0.016877876594662666,0.002691322937607765
135.175467,1788179731.044973,243856,1,1,1,0.21094729006290436,2.4215636253356934,0.05192543938755989,-0.008887930773198605,0.01519677136093378,0.0021533945109695196
135.800372,1788179731.669878,244353,29,1,1,0.20361006259918213,2.430730104446411,0.05036836490035057,-0.005664587486535311,0.012560408562421799,0.0004868818505201489
136.173842,1788179732.043348,244856,58,1,1,0.19448137283325195,2.4393622875213623,0.046135108917951584,-0.0069710989482700825,0.010218430310487747,-0.0022170343436300755
136.782617,1788179732.652123,245356,86,1,1,0.17605359852313995,2.449476480484009,0.04704880341887474,-0.012389765121042728,0.0075574638321995735,0.0003460352018009871
137.250656,1788179733.120162,245853,115,1,1,0.16162998974323273,2.45703387260437,0.0474809892475605,-0.015192141756415367,0.004358294885605574,0.0014484337298199534
137.750856,1788179733.620362,246353,144,1,1,0.14962685108184814,2.4656763076782227,0.0479852631688118,-0.014456219039857388,-0.00013373020919971168,0.0008163962629623711
138.171321,1788179734.040827,246853,173,1,1,0.135807067155838,2.4691529273986816,0.04652483016252518,-0.017933988943696022,-0.0055250865407288074,-0.001396692474372685
138.732423,1788179734.601929,247354,201,1,1,0.11503808200359344,2.477315902709961,0.04618504270911217,-0.02239086665213108,-0.004353380296379328,-0.0017017123755067587
139.199848,1788179735.069354,247853,230,1,1,0.0916273444890976,2.4866390228271484,0.04675651714205742,-0.024905411526560783,-0.0047988067381083965,-6.99559532222338e-05
139.700712,1788179735.570218,248358,2,1,1,0.0786844789981842,2.4973416328430176,0.04653526842594147,-0.019845282658934593,-0.0033523798920214176,-0.002061434555798769
140.230687,1788179736.100193,248853,31,1,1,0.06645799428224564,2.5126707553863525,0.047679219394922256,-0.017918048426508904,0.001786074019037187,-0.0003050435916520655
140.698445,1788179736.567951,249356,59,1,1,0.050709810107946396,2.5332186222076416,0.04709991440176964,-0.01945194974541664,0.007975667715072632,-0.003497692756354809
141.197811,1788179737.067317,249853,88,1,1,0.03931545838713646,2.55314040184021,0.04880358651280403,-0.0144088389351964,0.013072367757558823,-0.0020902135875076056
