elapsed_s,log_timestamp_unix_s,source_message,source_time_boot_ms,packet_seq,sysid,compid,mission_item_seq,mission_total,mission_state,mission_mode,coordinate_frame,type_mask,target_lat_raw_e7,target_lon_raw_e7,target_lat_deg,target_lon_deg,target_alt_m,target_vx_mps,target_vy_mps,target_vz_mps,target_afx_mps2,target_afy_mps2,target_afz_mps2,target_yaw_rad,target_yaw_rate_rad_s
312.727889,1788179908.597395,POSITION_TARGET_GLOBAL_INT,421354,71,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312.975148,1788179908.844654,MISSION_CURRENT,,86,1,1,6,7,3,1,,,,,,,,,,,,,,,
313.195280,1788179909.064786,POSITION_TARGET_GLOBAL_INT,421857,101,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.522222,1788179909.391728,MISSION_CURRENT,,115,1,1,6,7,3,1,,,,,,,,,,,,,,,
313.756975,1788179909.626481,POSITION_TARGET_GLOBAL_INT,422356,130,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.991051,1788179909.860557,MISSION_CURRENT,,145,1,1,6,7,3,1,,,,,,,,,,,,,,,
314.209501,1788179910.079007,POSITION_TARGET_GLOBAL_INT,422854,160,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.472852,1788179910.342358,MISSION_CURRENT,,174,1,1,6,7,3,1,,,,,,,,,,,,,,,
314.675424,1788179910.544930,POSITION_TARGET_GLOBAL_INT,423355,189,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.050585,1788179910.920091,MISSION_CURRENT,,204,1,1,6,7,3,1,,,,,,,,,,,,,,,
315.252341,1788179911.121847,POSITION_TARGET_GLOBAL_INT,423856,219,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.517299,1788179911.386805,MISSION_CURRENT,,233,1,1,6,7,3,1,,,,,,,,,,,,,,,
315.735180,1788179911.604686,POSITION_TARGET_GLOBAL_INT,424357,248,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.079236,1788179911.948742,MISSION_CURRENT,,7,1,1,6,7,3,1,,,,,,,,,,,,,,,
316.282400,1788179912.151906,POSITION_TARGET_GLOBAL_INT,424857,22,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.517991,1788179912.387497,MISSION_CURRENT,,36,1,1,6,7,3,1,,,,,,,,,,,,,,,
316.706115,1788179912.575621,POSITION_TARGET_GLOBAL_INT,425358,51,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.973308,1788179912.842814,MISSION_CURRENT,,66,1,1,6,7,3,1,,,,,,,,,,,,,,,
317.206660,1788179913.076166,POSITION_TARGET_GLOBAL_INT,425855,81,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317.580705,1788179913.450211,MISSION_CURRENT,,95,1,1,6,7,3,1,,,,,,,,,,,,,,,
317.784649,1788179913.654155,POSITION_TARGET_GLOBAL_INT,426355,110,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.017965,1788179913.887471,MISSION_CURRENT,,125,1,1,6,7,3,1,,,,,,,,,,,,,,,
318.189307,1788179914.058813,POSITION_TARGET_GLOBAL_INT,426856,140,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.501421,1788179914.370927,MISSION_CURRENT,,154,1,1,6,7,3,1,,,,,,,,,,,,,,,
318.737161,1788179914.606667,POSITION_TARGET_GLOBAL_INT,427358,169,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.954726,1788179914.824232,MISSION_CURRENT,,186,1,1,6,7,3,1,,,,,,,,,,,,,,,
319.189063,1788179915.058569,POSITION_TARGET_GLOBAL_INT,427853,201,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.363055,1788179915.232561,MISSION_ITEM_REACHED,,209,1,1,6,,,,,,,,,,,,,,,,,,
319.504417,1788179915.373923,MISSION_CURRENT,,218,1,1,7,7,3,1,,,,,,,,,,,,,,,
319.738203,1788179915.607709,POSITION_TARGET_GLOBAL_INT,428356,233,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.5099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.081648,1788179915.951154,MISSION_CURRENT,,248,1,1,7,7,3,1,,,,,,,,,,,,,,,
320.317536,1788179916.187042,POSITION_TARGET_GLOBAL_INT,428856,7,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.5099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.582718,1788179916.452224,MISSION_CURRENT,,21,1,1,7,7,3,1,,,,,,,,,,,,,,,
320.771127,1788179916.640633,POSITION_TARGET_GLOBAL_INT,429361,36,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.5099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.006497,1788179916.876003,MISSION_CURRENT,,51,1,1,7,7,3,1,,,,,,,,,,,,,,,
321.241383,1788179917.110889,POSITION_TARGET_GLOBAL_INT,429856,66,1,1,,,,,0,65016,60771236,801907822,6.077123599999999,80.1907822,32.5099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.473708,1788179917.343214,MISSION_CURRENT,,81,1,1,7,7,3,1,,,,,,,,,,,,,,,
322.036070,1788179917.905576,MISSION_CURRENT,,110,1,1,7,7,3,1,,,,,,,,,,,,,,,
322.503363,1788179918.372869,MISSION_CURRENT,,138,1,1,7,7,3,1,,,,,,,,,,,,,,,
322.983285,1788179918.852791,MISSION_CURRENT,,167,1,1,7,7,3,1,,,,,,,,,,,,,,,
323.560916,1788179919.430422,MISSION_CURRENT,,195,1,1,7,7,3,1,,,,,,,,,,,,,,,
324.000126,1788179919.869632,MISSION_CURRENT,,224,1,1,7,7,3,1,,,,,,,,,,,,,,,
324.467435,1788179920.336941,MISSION_CURRENT,,252,1,1,7,7,3,1,,,,,,,,,,,,,,,
325.033506,1788179920.903012,MISSION_CURRENT,,25,1,1,7,7,3,1,,,,,,,,,,,,,,,
325.489913,1788179921.359419,MISSION_CURRENT,,53,1,1,7,7,3,1,,,,,,,,,,,,,,,
326.100287,1788179921.969793,MISSION_CURRENT,,82,1,1,7,7,3,1,,,,,,,,,,,,,,,
326.477200,1788179922.346706,MISSION_CURRENT,,110,1,1,7,7,3,1,,,,,,,,,,,,,,,
327.026072,1788179922.895578,MISSION_CURRENT,,139,1,1,7,7,3,1,,,,,,,,,,,,,,,
327.481132,1788179923.350638,MISSION_CURRENT,,169,1,1,7,7,3,1,,,,,,,,,,,,,,,
328.060179,1788179923.929685,MISSION_CURRENT,,200,1,1,1,7,3,1,,,,,,,,,,,,,,,
328.513182,1788179924.382688,MISSION_CURRENT,,228,1,1,1,7,3,1,,,,,,,,,,,,,,,
329.076780,1788179924.946286,MISSION_CURRENT,,1,1,1,1,7,3,1,,,,,,,,,,,,,,,
329.543769,1788179925.413275,MISSION_CURRENT,,29,1,1,1,7,3,1,,,,,,,,,,,,,,,
330.089760,1788179925.959266,MISSION_CURRENT,,58,1,1,1,7,3,1,,,,,,,,,,,,,,,
330.509650,1788179926.379156,MISSION_CURRENT,,86,1,1,1,7,3,1,,,,,,,,,,,,,,,
331.010278,1788179926.879784,MISSION_CURRENT,,115,1,1,1,7,3,1,,,,,,,,,,,,,,,
331.510346,1788179927.379852,MISSION_CURRENT,,144,1,1,1,7,3,1,,,,,,,,,,,,,,,
332.073462,1788179927.942968,MISSION_CURRENT,,173,1,1,1,7,3,1,,,,,,,,,,,,,,,
332.509617,1788179928.379123,MISSION_CURRENT,,201,1,1,1,7,3,1,,,,,,,,,,,,,,,
332.991926,1788179928.861432,MISSION_CURRENT,,230,1,1,1,7,3,1,,,,,,,,,,,,,,,
333.558428,1788179929.427934,MISSION_CURRENT,,2,1,1,1,7,3,1,,,,,,,,,,,,,,,
334.012136,1788179929.881642,MISSION_CURRENT,,31,1,1,1,7,3,1,,,,,,,,,,,,,,,
334.507925,1788179930.377431,MISSION_CURRENT,,59,1,1,1,7,3,1,,,,,,,,,,,,,,,
335.071079,1788179930.940585,MISSION_CURRENT,,88,1,1,1,7,3,1,,,,,,,,,,,,,,,
335.523538,1788179931.393044,MISSION_CURRENT,,116,1,1,1,7,3,1,,,,,,,,,,,,,,,
335.990312,1788179931.859818,MISSION_CURRENT,,145,1,1,1,7,3,1,,,,,,,,,,,,,,,
336.539156,1788179932.408662,MISSION_CURRENT,,173,1,1,1,7,3,1,,,,,,,,,,,,,,,
336.994376,1788179932.863882,MISSION_CURRENT,,202,1,1,1,7,3,1,,,,,,,,,,,,,,,
337.487979,1788179933.357485,MISSION_CURRENT,,230,1,1,1,7,3,1,,,,,,,,,,,,,,,
338.053269,1788179933.922775,MISSION_CURRENT,,3,1,1,1,7,3,1,,,,,,,,,,,,,,,
338.523073,1788179934.392579,MISSION_CURRENT,,31,1,1,1,7,3,1,,,,,,,,,,,,,,,
338.974223,1788179934.843729,MISSION_CURRENT,,60,1,1,1,7,3,1,,,,,,,,,,,,,,,
339.520211,1788179935.389717,MISSION_CURRENT,,88,1,1,1,7,3,1,,,,,,,,,,,,,,,
340.021135,1788179935.890641,MISSION_CURRENT,,117,1,1,1,7,3,1,,,,,,,,,,,,,,,
340.479237,1788179936.348743,MISSION_CURRENT,,145,1,1,1,7,3,1,,,,,,,,,,,,,,,
341.095587,1788179936.965093,MISSION_CURRENT,,174,1,1,1,7,3,1,,,,,,,,,,,,,,,
341.516814,1788179937.386320,MISSION_CURRENT,,203,1,1,1,7,3,1,,,,,,,,,,,,,,,
342.093276,1788179937.962782,MISSION_CURRENT,,232,1,1,1,7,3,1,,,,,,,,,,,,,,,
342.547423,1788179938.416929,MISSION_CURRENT,,4,1,1,1,7,3,1,,,,,,,,,,,,,,,
342.969712,1788179938.839218,MISSION_CURRENT,,33,1,1,1,7,3,1,,,,,,,,,,,,,,,
343.475213,1788179939.344719,MISSION_CURRENT,,61,1,1,1,7,3,1,,,,,,,,,,,,,,,
344.036112,1788179939.905618,MISSION_CURRENT,,93,1,1,1,7,3,1,,,,,,,,,,,,,,,
344.503482,1788179940.372988,MISSION_CURRENT,,122,1,1,1,7,3,1,,,,,,,,,,,,,,,
345.084608,1788179940.954114,MISSION_CURRENT,,151,1,1,1,7,3,1,,,,,,,,,,,,,,,
345.501978,1788179941.371484,MISSION_CURRENT,,179,1,1,1,7,3,1,,,,,,,,,,,,,,,
345.999848,1788179941.869354,MISSION_CURRENT,,208,1,1,1,7,3,1,,,,,,,,,,,,,,,
346.574762,1788179942.444268,MISSION_CURRENT,,236,1,1,1,7,3,1,,,,,,,,,,,,,,,
347.018669,1788179942.888175,MISSION_CURRENT,,9,1,1,1,7,3,1,,,,,,,,,,,,,,,
347.500514,1788179943.370020,MISSION_CURRENT,,37,1,1,1,7,3,1,,,,,,,,,,,,,,,
348.064235,1788179943.933741,MISSION_CURRENT,,66,1,1,1,7,3,1,,,,,,,,,,,,,,,
348.528267,1788179944.397773,MISSION_CURRENT,,94,1,1,1,7,3,1,,,,,,,,,,,,,,,
348.985018,1788179944.854524,MISSION_CURRENT,,123,1,1,1,7,3,1,,,,,,,,,,,,,,,
349.554630,1788179945.424136,MISSION_CURRENT,,151,1,1,1,7,3,1,,,,,,,,,,,,,,,
350.025180,1788179945.894686,MISSION_CURRENT,,180,1,1,1,7,3,1,,,,,,,,,,,,,,,
350.477926,1788179946.347432,MISSION_CURRENT,,208,1,1,1,7,3,1,,,,,,,,,,,,,,,
351.024970,1788179946.894476,MISSION_CURRENT,,237,1,1,1,7,3,1,,,,,,,,,,,,,,,
351.491863,1788179947.361369,MISSION_CURRENT,,10,1,1,1,7,3,1,,,,,,,,,,,,,,,
351.973460,1788179947.842966,MISSION_CURRENT,,39,1,1,1,7,3,1,,,,,,,,,,,,,,,
352.551482,1788179948.420988,MISSION_CURRENT,,67,1,1,1,7,3,1,,,,,,,,,,,,,,,
353.019447,1788179948.888953,MISSION_CURRENT,,97,1,1,1,7,2,0,,,,,,,,,,,,,,,
353.473000,1788179949.342506,MISSION_CURRENT,,125,1,1,1,7,2,0,,,,,,,,,,,,,,,
354.021869,1788179949.891375,MISSION_CURRENT,,154,1,1,1,7,2,0,,,,,,,,,,,,,,,
354.488593,1788179950.358099,MISSION_CURRENT,,182,1,1,1,7,2,0,,,,,,,,,,,,,,,
354.706585,1788179950.576091,POSITION_TARGET_GLOBAL_INT,463360,197,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.080600,1788179950.950106,MISSION_CURRENT,,212,1,1,1,7,2,0,,,,,,,,,,,,,,,
355.283537,1788179951.153043,POSITION_TARGET_GLOBAL_INT,463854,227,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.518294,1788179951.387800,MISSION_CURRENT,,241,1,1,1,7,2,0,,,,,,,,,,,,,,,
355.750555,1788179951.620061,POSITION_TARGET_GLOBAL_INT,464360,0,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356.014901,1788179951.884407,MISSION_CURRENT,,15,1,1,1,7,2,0,,,,,,,,,,,,,,,
356.200529,1788179952.070035,POSITION_TARGET_GLOBAL_INT,464855,30,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356.468741,1788179952.338247,MISSION_CURRENT,,44,1,1,1,7,2,0,,,,,,,,,,,,,,,
356.701797,1788179952.571303,POSITION_TARGET_GLOBAL_INT,465360,59,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.015159,1788179952.884665,MISSION_CURRENT,,74,1,1,1,7,2,0,,,,,,,,,,,,,,,
357.249088,1788179953.118594,POSITION_TARGET_GLOBAL_INT,465855,89,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.468385,1788179953.337891,MISSION_CURRENT,,103,1,1,1,7,2,0,,,,,,,,,,,,,,,
357.702210,1788179953.571716,POSITION_TARGET_GLOBAL_INT,466355,118,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.091106,1788179953.960612,MISSION_CURRENT,,134,1,1,1,7,2,0,,,,,,,,,,,,,,,
358.402221,1788179954.271727,POSITION_TARGET_GLOBAL_INT,466854,149,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.588374,1788179954.457880,MISSION_CURRENT,,163,1,1,1,7,2,0,,,,,,,,,,,,,,,
358.773695,1788179954.643201,POSITION_TARGET_GLOBAL_INT,467355,178,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359.006675,1788179954.876181,MISSION_CURRENT,,193,1,1,1,7,2,0,,,,,,,,,,,,,,,
359.319341,1788179955.188847,POSITION_TARGET_GLOBAL_INT,467855,208,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359.506621,1788179955.376127,MISSION_CURRENT,,222,1,1,1,7,2,0,,,,,,,,,,,,,,,
359.695305,1788179955.564811,POSITION_TARGET_GLOBAL_INT,468360,237,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360.021013,1788179955.890519,MISSION_CURRENT,,252,1,1,1,7,2,0,,,,,,,,,,,,,,,
360.254138,1788179956.123644,POSITION_TARGET_GLOBAL_INT,468854,11,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360.487861,1788179956.357367,MISSION_CURRENT,,25,1,1,1,7,2,0,,,,,,,,,,,,,,,
360.691124,1788179956.560630,POSITION_TARGET_GLOBAL_INT,469360,40,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.066030,1788179956.935536,MISSION_CURRENT,,55,1,1,1,7,2,0,,,,,,,,,,,,,,,
361.299201,1788179957.168707,POSITION_TARGET_GLOBAL_INT,469860,70,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.532833,1788179957.402339,MISSION_CURRENT,,85,1,1,1,7,2,0,,,,,,,,,,,,,,,
361.721237,1788179957.590743,POSITION_TARGET_GLOBAL_INT,470357,100,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.987011,1788179957.856517,MISSION_CURRENT,,115,1,1,1,7,2,0,,,,,,,,,,,,,,,
362.188921,1788179958.058427,POSITION_TARGET_GLOBAL_INT,470855,130,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.533085,1788179958.402591,MISSION_CURRENT,,144,1,1,1,7,2,0,,,,,,,,,,,,,,,
362.766716,1788179958.636222,POSITION_TARGET_GLOBAL_INT,471360,159,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.987757,1788179958.857263,MISSION_CURRENT,,174,1,1,1,7,2,0,,,,,,,,,,,,,,,
363.188223,1788179959.057729,POSITION_TARGET_GLOBAL_INT,471855,189,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.484166,1788179959.353672,MISSION_CURRENT,,203,1,1,1,7,2,0,,,,,,,,,,,,,,,
363.796429,1788179959.665935,POSITION_TARGET_GLOBAL_INT,472360,218,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.983686,1788179959.853192,MISSION_CURRENT,,233,1,1,1,7,2,0,,,,,,,,,,,,,,,
364.170567,1788179960.040073,POSITION_TARGET_GLOBAL_INT,472855,248,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364.527296,1788179960.396802,MISSION_CURRENT,,6,1,1,1,7,2,0,,,,,,,,,,,,,,,
364.716247,1788179960.585753,POSITION_TARGET_GLOBAL_INT,473357,21,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364.982519,1788179960.852025,MISSION_CURRENT,,36,1,1,1,7,2,0,,,,,,,,,,,,,,,
365.182862,1788179961.052368,POSITION_TARGET_GLOBAL_INT,473857,51,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.528156,1788179961.397662,MISSION_CURRENT,,65,1,1,1,7,2,0,,,,,,,,,,,,,,,
365.716050,1788179961.585556,POSITION_TARGET_GLOBAL_INT,474357,80,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.981789,1788179961.851295,MISSION_CURRENT,,95,1,1,1,7,2,0,,,,,,,,,,,,,,,
366.165588,1788179962.035094,POSITION_TARGET_GLOBAL_INT,474855,110,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.480988,1788179962.350494,MISSION_CURRENT,,124,1,1,1,7,2,0,,,,,,,,,,,,,,,
366.667183,1788179962.536689,POSITION_TARGET_GLOBAL_INT,475357,139,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.056174,1788179962.925680,MISSION_CURRENT,,154,1,1,1,7,2,0,,,,,,,,,,,,,,,
367.241913,1788179963.111419,POSITION_TARGET_GLOBAL_INT,475855,169,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.509863,1788179963.379369,MISSION_CURRENT,,183,1,1,1,7,2,0,,,,,,,,,,,,,,,
367.711968,1788179963.581474,POSITION_TARGET_GLOBAL_INT,476355,198,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.976619,1788179963.846125,MISSION_CURRENT,,213,1,1,1,7,2,0,,,,,,,,,,,,,,,
368.162843,1788179964.032349,POSITION_TARGET_GLOBAL_INT,476857,228,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368.523675,1788179964.393181,MISSION_CURRENT,,242,1,1,1,7,2,0,,,,,,,,,,,,,,,
368.743563,1788179964.613069,POSITION_TARGET_GLOBAL_INT,477357,1,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368.979546,1788179964.849052,MISSION_CURRENT,,16,1,1,1,7,2,0,,,,,,,,,,,,,,,
369.163641,1788179965.033147,POSITION_TARGET_GLOBAL_INT,477854,31,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.584309,1788179965.453815,MISSION_CURRENT,,45,1,1,1,7,2,0,,,,,,,,,,,,,,,
369.772747,1788179965.642253,POSITION_TARGET_GLOBAL_INT,478357,60,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.006035,1788179965.875541,MISSION_CURRENT,,75,1,1,1,7,2,0,,,,,,,,,,,,,,,
370.162939,1788179966.032445,POSITION_TARGET_GLOBAL_INT,478855,90,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.505876,1788179966.375382,MISSION_CURRENT,,104,1,1,1,7,2,0,,,,,,,,,,,,,,,
370.707824,1788179966.577330,POSITION_TARGET_GLOBAL_INT,479355,119,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371.054069,1788179966.923575,MISSION_CURRENT,,134,1,1,1,7,2,0,,,,,,,,,,,,,,,
371.394534,1788179967.264040,POSITION_TARGET_GLOBAL_INT,479854,149,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371.629007,1788179967.498513,MISSION_CURRENT,,164,1,1,1,7,2,0,,,,,,,,,,,,,,,
371.800513,1788179967.670019,POSITION_TARGET_GLOBAL_INT,480357,179,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372.003428,1788179967.872934,MISSION_CURRENT,,194,1,1,1,7,2,0,,,,,,,,,,,,,,,
372.316977,1788179968.186483,POSITION_TARGET_GLOBAL_INT,480855,209,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372.568172,1788179968.437678,MISSION_CURRENT,,223,1,1,1,7,2,0,,,,,,,,,,,,,,,
372.773224,1788179968.642730,POSITION_TARGET_GLOBAL_INT,481360,238,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372.980463,1788179968.849969,MISSION_CURRENT,,253,1,1,1,7,2,0,,,,,,,,,,,,,,,
373.179314,1788179969.048820,POSITION_TARGET_GLOBAL_INT,481855,12,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373.495038,1788179969.364544,MISSION_CURRENT,,26,1,1,1,7,2,0,,,,,,,,,,,,,,,
373.696344,1788179969.565850,POSITION_TARGET_GLOBAL_INT,482355,41,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.042419,1788179969.911925,MISSION_CURRENT,,56,1,1,1,7,2,0,,,,,,,,,,,,,,,
374.259635,1788179970.129141,POSITION_TARGET_GLOBAL_INT,482855,71,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.492660,1788179970.362166,MISSION_CURRENT,,85,1,1,1,7,2,0,,,,,,,,,,,,,,,
374.695819,1788179970.565325,POSITION_TARGET_GLOBAL_INT,483354,100,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.980085,1788179970.849591,MISSION_CURRENT,,115,1,1,1,7,2,0,,,,,,,,,,,,,,,
375.183494,1788179971.053000,POSITION_TARGET_GLOBAL_INT,483854,130,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.557669,1788179971.427175,MISSION_CURRENT,,144,1,1,1,7,2,0,,,,,,,,,,,,,,,
375.761665,1788179971.631171,POSITION_TARGET_GLOBAL_INT,484357,159,1,1,,,,,0,65016,60771724,801907806,6.077172399999999,80.1907806,30.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
