elapsed_s,log_timestamp_unix_s,source_time_usec,seq,sysid,compid,fix_type,satellites_visible,lat_raw_e7,lon_raw_e7,alt_raw_mm,lat_deg,lon_deg,alt_m_msl,eph_raw,epv_raw,eph_scaled_1e_2,epv_scaled_1e_2,vel_raw_cm_s,ground_speed_mps,cog_raw_cdeg,cog_deg,alt_ellipsoid_raw_mm,alt_ellipsoid_m,h_acc_raw_mm,h_acc_m,v_acc_raw_mm,v_acc_m,vel_acc_raw_mm_s,vel_acc_mps,hdg_acc_raw_1e5_deg,hdg_acc_deg,yaw_raw_cdeg,yaw_deg
64.601939,1788179660.471445,173278000,54,1,1,4,32,60773673,801907562,21130,6.0773673,80.1907562,21.13,50,75,0.5,0.75,3,0.03,4485,44.85,-76934,-76.934,207,0.20700000000000002,307,0.307,75,0.075,0,0.0,0,
65.161301,1788179661.030807,173678000,83,1,1,4,32,60773673,801907562,21110,6.0773673,80.1907562,21.11,49,75,0.49,0.75,2,0.02,4485,44.85,-76954,-76.95400000000001,207,0.20700000000000002,308,0.308,79,0.079,0,0.0,0,
65.630978,1788179661.500484,174278000,111,1,1,4,30,60773675,801907562,21050,6.077367499999999,80.1907562,21.05,49,75,0.49,0.75,6,0.06,4485,44.85,-77014,-77.014,208,0.20800000000000002,310,0.31,77,0.077,0,0.0,0,
66.102839,1788179661.972345,174678000,140,1,1,4,31,60773676,801907562,21000,6.0773676,80.1907562,21.0,49,75,0.49,0.75,3,0.03,4485,44.85,-77064,-77.06400000000001,208,0.20800000000000002,311,0.311,121,0.121,0,0.0,0,
66.644480,1788179662.513986,175278000,168,1,1,4,32,60773679,801907561,20900,6.0773679,80.1907561,20.900000000000002,50,75,0.5,0.75,4,0.04,4485,44.85,-77164,-77.164,208,0.20800000000000002,310,0.31,110,0.11,0,0.0,0,
67.113533,1788179662.983039,175678000,197,1,1,4,32,60773680,801907560,20860,6.077368,80.190756,20.86,50,75,0.5,0.75,1,0.01,4485,44.85,-77204,-77.20400000000001,207,0.20700000000000002,309,0.309,121,0.121,0,0.0,0,
67.690257,1788179663.559763,176278000,225,1,1,4,31,60773681,801907560,20790,6.0773681,80.190756,20.79,50,75,0.5,0.75,1,0.01,4485,44.85,-77274,-77.274,207,0.20700000000000002,309,0.309,74,0.074,0,0.0,0,
68.174911,1788179664.044417,176678000,254,1,1,4,32,60773682,801907560,20750,6.0773681999999996,80.190756,20.75,49,75,0.49,0.75,2,0.02,4485,44.85,-77314,-77.31400000000001,206,0.20600000000000002,308,0.308,49,0.049,0,0.0,0,
68.611568,1788179664.481074,177278000,26,1,1,4,32,60773685,801907558,20700,6.0773684999999995,80.19075579999999,20.7,49,75,0.49,0.75,2,0.02,4485,44.85,-77364,-77.364,205,0.20500000000000002,308,0.308,90,0.09,0,0.0,0,
69.197421,1788179665.066927,177678000,55,1,1,4,32,60773686,801907557,20660,6.0773686,80.1907557,20.66,49,75,0.49,0.75,1,0.01,4485,44.85,-77404,-77.404,205,0.20500000000000002,308,0.308,86,0.08600000000000001,0,0.0,0,
69.647510,1788179665.517016,178278000,83,1,1,4,32,60773689,801907556,20590,6.0773689,80.1907556,20.59,49,75,0.49,0.75,3,0.03,4485,44.85,-77474,-77.474,204,0.20400000000000001,307,0.307,84,0.084,0,0.0,0,
70.102531,1788179665.972037,178678000,112,1,1,4,31,60773690,801907555,20540,6.077369,80.1907555,20.54,49,75,0.49,0.75,2,0.02,4485,44.85,-77524,-77.524,204,0.20400000000000001,307,0.307,93,0.093,0,0.0,0,
70.676251,1788179666.545757,179278000,140,1,1,4,31,60773692,801907555,20490,6.0773692,80.1907555,20.490000000000002,49,75,0.49,0.75,3,0.03,4485,44.85,-77574,-77.574,204,0.20400000000000001,307,0.307,79,0.079,0,0.0,0,
71.144455,1788179667.013961,179678000,169,1,1,4,31,60773694,801907553,20450,6.077369399999999,80.19075529999999,20.45,49,75,0.49,0.75,4,0.04,4485,44.85,-77614,-77.614,205,0.20500000000000002,308,0.308,114,0.114,0,0.0,0,
71.599981,1788179667.469487,180278000,198,1,1,4,32,60773697,801907551,20380,6.077369699999999,80.19075509999999,20.38,49,75,0.49,0.75,3,0.03,4485,44.85,-77684,-77.684,205,0.20500000000000002,308,0.308,76,0.076,0,0.0,0,
72.081268,1788179667.950774,180678000,227,1,1,4,32,60773698,801907550,20350,6.0773698,80.190755,20.35,49,75,0.49,0.75,1,0.01,4485,44.85,-77714,-77.714,205,0.20500000000000002,308,0.308,106,0.106,0,0.0,0,
72.629247,1788179668.498753,181278000,255,1,1,4,32,60773699,801907549,20310,6.0773699,80.1907549,20.31,49,75,0.49,0.75,5,0.05,4485,44.85,-77754,-77.754,204,0.20400000000000001,308,0.308,100,0.1,0,0.0,0,
73.111917,1788179668.981423,181678000,28,1,1,4,31,60773700,801907548,20280,6.07737,80.1907548,20.28,49,75,0.49,0.75,1,0.01,4485,44.85,-77784,-77.784,204,0.20400000000000001,308,0.308,93,0.093,0,0.0,0,
73.675825,1788179669.545331,182278000,56,1,1,4,32,60773700,801907547,20220,6.07737,80.1907547,20.22,49,75,0.49,0.75,6,0.06,4485,44.85,-77844,-77.84400000000001,203,0.203,307,0.307,98,0.098,0,0.0,0,
74.125201,1788179669.994707,182678000,85,1,1,4,32,60773701,801907546,20160,6.0773700999999996,80.19075459999999,20.16,49,75,0.49,0.75,4,0.04,4485,44.85,-77904,-77.904,203,0.203,307,0.307,103,0.10300000000000001,0,0.0,0,
74.703541,1788179670.573047,183278000,113,1,1,4,32,60773703,801907545,20100,6.0773703,80.1907545,20.1,49,75,0.49,0.75,3,0.03,4485,44.85,-77964,-77.964,202,0.202,306,0.306,71,0.07100000000000001,0,0.0,0,
75.128496,1788179670.998002,183678000,142,1,1,4,32,60773704,801907545,20080,6.0773703999999995,80.1907545,20.080000000000002,49,75,0.49,0.75,3,0.03,4485,44.85,-77984,-77.984,203,0.203,306,0.306,88,0.088,0,0.0,0,
75.626144,1788179671.495650,184278000,171,1,1,4,31,60773704,801907545,20020,6.0773703999999995,80.1907545,20.02,49,75,0.49,0.75,2,0.02,4485,44.85,-78044,-78.044,203,0.203,307,0.307,78,0.078,0,0.0,0,
76.114748,1788179671.984254,184678000,200,1,1,4,31,60773704,801907544,19990,6.0773703999999995,80.1907544,19.990000000000002,50,75,0.5,0.75,1,0.01,4485,44.85,-78074,-78.074,203,0.203,307,0.307,85,0.085,0,0.0,0,
76.663589,1788179672.533095,185278000,228,1,1,4,31,60773704,801907544,19940,6.0773703999999995,80.1907544,19.94,50,75,0.5,0.75,1,0.01,4485,44.85,-78124,-78.124,203,0.203,308,0.308,114,0.114,0,0.0,0,
77.238663,1788179673.108169,185678000,1,1,1,4,31,60773706,801907543,19890,6.0773706,80.1907543,19.89,49,75,0.49,0.75,4,0.04,4485,44.85,-78174,-78.174,203,0.203,308,0.308,111,0.111,0,0.0,0,
77.648400,1788179673.517906,186278000,32,1,1,4,32,60773707,801907542,19840,6.0773706999999995,80.1907542,19.84,49,75,0.49,0.75,2,0.02,4485,44.85,-78224,-78.224,203,0.203,308,0.308,78,0.078,0,0.0,0,
78.165414,1788179674.034920,186678000,62,1,1,4,32,60773708,801907543,19830,6.0773708,80.1907543,19.830000000000002,49,75,0.49,0.75,4,0.04,4485,44.85,-78234,-78.234,203,0.203,309,0.309,76,0.076,0,0.0,0,
78.613329,1788179674.482835,187278000,90,1,1,4,31,60773709,801907542,19810,6.0773709,80.1907542,19.81,49,75,0.49,0.75,5,0.05,4485,44.85,-78254,-78.254,203,0.203,309,0.309,100,0.1,0,0.0,0,
79.101325,1788179674.970831,187678000,119,1,1,4,32,60773710,801907542,19790,6.077370999999999,80.1907542,19.79,49,75,0.49,0.75,1,0.01,4485,44.85,-78274,-78.274,202,0.202,309,0.309,90,0.09,0,0.0,0,
79.647623,1788179675.517129,188278000,147,1,1,4,31,60773711,801907542,19760,6.0773711,80.1907542,19.76,49,75,0.49,0.75,3,0.03,4485,44.85,-78304,-78.304,203,0.203,310,0.31,104,0.10400000000000001,0,0.0,0,
80.114980,1788179675.984486,188678000,176,1,1,4,31,60773711,801907543,19750,6.0773711,80.1907543,19.75,49,75,0.49,0.75,0,0.0,4485,44.85,-78314,-78.31400000000001,203,0.203,309,0.309,65,0.065,0,0.0,0,
80.690516,1788179676.560022,189278000,204,1,1,4,31,60773711,801907544,19720,6.0773711,80.1907544,19.72,49,75,0.49,0.75,1,0.01,4485,44.85,-78344,-78.34400000000001,204,0.20400000000000001,309,0.309,116,0.116,0,0.0,0,
81.145303,1788179677.014809,189678000,233,1,1,4,31,60773712,801907545,19710,6.0773712,80.1907545,19.71,49,75,0.49,0.75,3,0.03,4485,44.85,-78354,-78.354,204,0.20400000000000001,309,0.309,97,0.097,0,0.0,0,
81.642089,1788179677.511595,190278000,6,1,1,4,31,60773713,801907545,19690,6.077371299999999,80.1907545,19.69,49,75,0.49,0.75,2,0.02,4485,44.85,-78374,-78.374,204,0.20400000000000001,309,0.309,86,0.08600000000000001,0,0.0,0,
82.188959,1788179678.058465,190678000,35,1,1,4,31,60773712,801907547,19680,6.0773712,80.1907547,19.68,49,75,0.49,0.75,3,0.03,4485,44.85,-78384,-78.384,204,0.20400000000000001,309,0.309,98,0.098,0,0.0,0,
82.641912,1788179678.511418,191278000,63,1,1,4,31,60773711,801907548,19700,6.0773711,80.1907548,19.7,50,75,0.5,0.75,1,0.01,4485,44.85,-78364,-78.364,204,0.20400000000000001,309,0.309,95,0.095,0,0.0,0,
83.122123,1788179678.991629,191683000,92,1,1,4,31,60773710,801907549,19710,6.077370999999999,80.1907549,19.71,50,75,0.5,0.75,1,0.01,4485,44.85,-78354,-78.354,204,0.20400000000000001,309,0.309,107,0.107,0,0.0,0,
83.686268,1788179679.555774,192283000,120,1,1,4,30,60773710,801907550,19720,6.077370999999999,80.190755,19.72,50,75,0.5,0.75,3,0.03,4485,44.85,-78344,-78.34400000000001,204,0.20400000000000001,309,0.309,78,0.078,0,0.0,0,
84.143257,1788179680.012763,192683000,149,1,1,4,31,60773710,801907550,19740,6.077370999999999,80.190755,19.740000000000002,49,75,0.49,0.75,2,0.02,4485,44.85,-78324,-78.324,205,0.20500000000000002,309,0.309,70,0.07,0,0.0,0,
84.722386,1788179680.591892,193283000,177,1,1,4,31,60773711,801907551,19780,6.0773711,80.19075509999999,19.78,49,75,0.49,0.75,0,0.0,4485,44.85,-78284,-78.284,205,0.20500000000000002,308,0.308,107,0.107,0,0.0,0,
85.096497,1788179680.966003,193683000,206,1,1,4,30,60773711,801907551,19810,6.0773711,80.19075509999999,19.81,50,76,0.5,0.76,2,0.02,4485,44.85,-78254,-78.254,205,0.20500000000000002,307,0.307,62,0.062,0,0.0,0,
85.629729,1788179681.499235,194283000,234,1,1,4,30,60773711,801907552,19820,6.0773711,80.1907552,19.82,50,76,0.5,0.76,3,0.03,4485,44.85,-78244,-78.244,205,0.20500000000000002,307,0.307,105,0.105,0,0.0,0,
86.127304,1788179681.996810,194683000,7,1,1,4,30,60773712,801907554,19850,6.0773712,80.1907554,19.85,49,75,0.49,0.75,3,0.03,4485,44.85,-78214,-78.214,205,0.20500000000000002,306,0.306,111,0.111,0,0.0,0,
86.675093,1788179682.544599,195283000,35,1,1,4,31,60773712,801907556,19910,6.0773712,80.1907556,19.91,50,76,0.5,0.76,3,0.03,4485,44.85,-78154,-78.154,205,0.20500000000000002,305,0.305,77,0.077,0,0.0,0,
87.127241,1788179682.996747,195683000,64,1,1,4,31,60773712,801907558,19930,6.0773712,80.19075579999999,19.93,50,76,0.5,0.76,3,0.03,4485,44.85,-78134,-78.134,205,0.20500000000000002,305,0.305,106,0.106,0,0.0,0,
87.640541,1788179683.510047,196283000,92,1,1,4,31,60773711,801907561,19970,6.0773711,80.1907561,19.97,50,76,0.5,0.76,2,0.02,4485,44.85,-78094,-78.09400000000001,205,0.20500000000000002,305,0.305,108,0.108,0,0.0,0,
88.171723,1788179684.041229,196683000,121,1,1,4,31,60773711,801907563,20010,6.0773711,80.19075629999999,20.01,50,76,0.5,0.76,0,0.0,4485,44.85,-78054,-78.054,204,0.20400000000000001,305,0.305,107,0.107,0,0.0,0,
88.701511,1788179684.571017,197283000,149,1,1,4,31,60773711,801907565,20040,6.0773711,80.19075649999999,20.04,50,76,0.5,0.76,4,0.04,4485,44.85,-78024,-78.024,204,0.20400000000000001,305,0.305,66,0.066,0,0.0,0,
89.108227,1788179684.977733,197683000,178,1,1,4,31,60773711,801907566,20060,6.0773711,80.1907566,20.06,50,76,0.5,0.76,3,0.03,4485,44.85,-78004,-78.004,204,0.20400000000000001,304,0.304,82,0.082,0,0.0,0,
89.669105,1788179685.538611,198283000,206,1,1,4,30,60773710,801907568,20100,6.077370999999999,80.1907568,20.1,49,76,0.49,0.76,1,0.01,4485,44.85,-77964,-77.964,203,0.203,304,0.304,104,0.10400000000000001,0,0.0,0,
90.122382,1788179685.991888,198683000,235,1,1,4,31,60773710,801907569,20130,6.077370999999999,80.1907569,20.13,49,76,0.49,0.76,2,0.02,4485,44.85,-77934,-77.934,203,0.203,303,0.303,94,0.094,0,0.0,0,
90.602303,1788179686.471809,199283000,7,1,1,4,31,60773708,801907572,20160,6.0773708,80.1907572,20.16,49,76,0.49,0.76,2,0.02,4485,44.85,-77904,-77.904,203,0.203,303,0.303,65,0.065,0,0.0,0,
91.164621,1788179687.034127,199683000,36,1,1,4,30,60773708,801907574,20180,6.0773708,80.1907574,20.18,49,76,0.49,0.76,2,0.02,4485,44.85,-77884,-77.884,203,0.203,303,0.303,78,0.078,0,0.0,0,
91.646856,1788179687.516362,200283000,65,1,1,4,31,60773708,801907576,20240,6.0773708,80.1907576,20.240000000000002,49,76,0.49,0.76,4,0.04,4485,44.85,-77824,-77.824,203,0.203,304,0.304,86,0.08600000000000001,0,0.0,0,
92.194469,1788179688.063975,200683000,94,1,1,4,31,60773708,801907577,20260,6.0773708,80.19075769999999,20.26,49,76,0.49,0.76,0,0.0,4485,44.85,-77804,-77.804,203,0.203,304,0.304,104,0.10400000000000001,0,0.0,0,
92.662828,1788179688.532334,201283000,122,1,1,4,31,60773707,801907579,20320,6.0773706999999995,80.1907579,20.32,49,76,0.49,0.76,0,0.0,4485,44.85,-77744,-77.744,203,0.203,305,0.305,106,0.106,0,0.0,0,
93.111636,1788179688.981142,201683000,151,1,1,4,30,60773707,801907580,20350,6.0773706999999995,80.190758,20.35,50,76,0.5,0.76,0,0.0,4485,44.85,-77714,-77.714,203,0.203,306,0.306,102,0.10200000000000001,0,0.0,0,
93.612061,1788179689.481567,202283000,179,1,1,4,31,60773706,801907582,20430,6.0773706,80.19075819999999,20.43,50,76,0.5,0.76,2,0.02,4485,44.85,-77634,-77.634,203,0.203,305,0.305,87,0.08700000000000001,0,0.0,0,
94.158469,1788179690.027975,202683000,208,1,1,4,30,60773706,801907584,20480,6.0773706,80.19075839999999,20.48,50,76,0.5,0.76,1,0.01,4485,44.85,-77584,-77.584,203,0.203,305,0.305,82,0.082,0,0.0,0,
94.643462,1788179690.512968,203283000,236,1,1,4,30,60773707,801907585,20560,6.0773706999999995,80.1907585,20.56,50,76,0.5,0.76,2,0.02,4485,44.85,-77504,-77.504,202,0.202,304,0.304,103,0.10300000000000001,0,0.0,0,
95.187144,1788179691.056650,203683000,9,1,1,4,32,60773707,801907585,20600,6.0773706999999995,80.1907585,20.6,50,76,0.5,0.76,1,0.01,4485,44.85,-77464,-77.464,203,0.203,303,0.303,73,0.073,0,0.0,0,
95.608178,1788179691.477684,204283000,37,1,1,4,31,60773709,801907587,20650,6.0773709,80.19075869999999,20.650000000000002,50,76,0.5,0.76,1,0.01,4485,44.85,-77414,-77.414,202,0.202,302,0.302,108,0.108,0,0.0,0,
96.110512,1788179691.980018,204683000,66,1,1,4,32,60773709,801907588,20680,6.0773709,80.1907588,20.68,50,76,0.5,0.76,3,0.03,4485,44.85,-77384,-77.384,202,0.202,301,0.301,77,0.077,0,0.0,0,
96.683805,1788179692.553311,205283000,94,1,1,4,30,60773710,801907589,20740,6.077370999999999,80.19075889999999,20.740000000000002,50,76,0.5,0.76,2,0.02,4485,44.85,-77324,-77.324,202,0.202,300,0.3,79,0.079,0,0.0,0,
97.137007,1788179693.006513,205683000,123,1,1,4,31,60773710,801907590,20790,6.077370999999999,80.190759,20.79,50,76,0.5,0.76,1,0.01,4485,44.85,-77274,-77.274,202,0.202,300,0.3,99,0.099,0,0.0,0,
97.603328,1788179693.472834,206283000,151,1,1,4,31,60773712,801907591,20850,6.0773712,80.1907591,20.85,50,76,0.5,0.76,3,0.03,4485,44.85,-77214,-77.214,202,0.202,300,0.3,93,0.093,0,0.0,0,
98.197135,1788179694.066641,206683000,180,1,1,4,30,60773712,801907592,20900,6.0773712,80.1907592,20.900000000000002,50,76,0.5,0.76,0,0.0,4485,44.85,-77164,-77.164,202,0.202,300,0.3,76,0.076,0,0.0,0,
98.634349,1788179694.503855,207283000,208,1,1,4,31,60773713,801907592,20940,6.077371299999999,80.1907592,20.94,50,76,0.5,0.76,2,0.02,4485,44.85,-77124,-77.124,202,0.202,301,0.301,76,0.076,0,0.0,0,
99.102277,1788179694.971783,207683000,237,1,1,4,31,60773712,801907593,20980,6.0773712,80.1907593,20.98,50,76,0.5,0.76,1,0.01,4485,44.85,-77084,-77.084,202,0.202,300,0.3,56,0.056,0,0.0,0,
99.598463,1788179695.467969,208283000,9,1,1,4,30,60773712,801907594,21050,6.0773712,80.19075939999999,21.05,50,76,0.5,0.76,1,0.01,4485,44.85,-77014,-77.014,202,0.202,300,0.3,72,0.07200000000000001,0,0.0,0,
100.128321,1788179695.997827,208683000,38,1,1,4,30,60773713,801907595,21090,6.077371299999999,80.1907595,21.09,50,76,0.5,0.76,4,0.04,4485,44.85,-76974,-76.974,202,0.202,300,0.3,80,0.08,0,0.0,0,
100.611925,1788179696.481431,209283000,66,1,1,4,30,60773714,801907595,21160,6.0773714,80.1907595,21.16,50,76,0.5,0.76,2,0.02,4485,44.85,-76904,-76.904,202,0.202,301,0.301,76,0.076,0,0.0,0,
101.128858,1788179696.998364,209683000,95,1,1,4,31,60773715,801907596,21210,6.0773715,80.19075959999999,21.21,50,76,0.5,0.76,3,0.03,4485,44.85,-76854,-76.854,202,0.202,301,0.301,102,0.10200000000000001,0,0.0,0,
101.627855,1788179697.497361,210283000,124,1,1,4,29,60773714,801907596,21300,6.0773714,80.19075959999999,21.3,50,76,0.5,0.76,3,0.03,4485,44.85,-76764,-76.764,202,0.202,300,0.3,95,0.095,0,0.0,0,
102.110953,1788179697.980459,210683000,153,1,1,4,30,60773714,801907596,21380,6.0773714,80.19075959999999,21.38,50,76,0.5,0.76,0,0.0,4485,44.85,-76684,-76.684,202,0.202,300,0.3,102,0.10200000000000001,0,0.0,0,
102.669068,1788179698.538574,211283000,181,1,1,4,30,60773713,801907598,21490,6.077371299999999,80.1907598,21.490000000000002,50,76,0.5,0.76,3,0.03,4485,44.85,-76574,-76.574,203,0.203,300,0.3,109,0.109,0,0.0,0,
103.138302,1788179699.007808,211684000,210,1,1,4,30,60773712,801907599,21550,6.0773712,80.1907599,21.55,50,76,0.5,0.76,1,0.01,4485,44.85,-76514,-76.514,203,0.203,301,0.301,101,0.101,0,0.0,0,
103.701668,1788179699.571174,212284000,238,1,1,4,30,60773712,801907599,21650,6.0773712,80.1907599,21.650000000000002,50,76,0.5,0.76,1,0.01,4485,44.85,-76414,-76.414,203,0.203,300,0.3,83,0.083,0,0.0,0,
104.123433,1788179699.992939,212684000,11,1,1,4,30,60773710,801907600,21710,6.077370999999999,80.19076,21.71,49,76,0.49,0.76,1,0.01,4485,44.85,-76354,-76.354,204,0.20400000000000001,300,0.3,109,0.109,0,0.0,0,
104.619536,1788179700.489042,213284000,39,1,1,4,29,60773708,801907602,21820,6.0773708,80.1907602,21.82,52,80,0.52,0.8,2,0.02,4485,44.85,-76244,-76.244,205,0.20500000000000002,300,0.3,93,0.093,0,0.0,0,
105.198827,1788179701.068333,213684000,68,1,1,4,31,60773708,801907603,21870,6.0773708,80.1907603,21.87,50,76,0.5,0.76,4,0.04,4485,44.85,-76194,-76.194,205,0.20500000000000002,300,0.3,87,0.08700000000000001,0,0.0,0,
105.652438,1788179701.521944,214284000,96,1,1,4,32,60773707,801907605,21950,6.0773706999999995,80.1907605,21.95,50,76,0.5,0.76,3,0.03,4485,44.85,-76114,-76.114,207,0.20700000000000002,301,0.301,105,0.105,0,0.0,0,
106.121227,1788179701.990733,214684000,125,1,1,4,32,60773707,801907605,21970,6.0773706999999995,80.1907605,21.97,49,76,0.49,0.76,2,0.02,4485,44.85,-76094,-76.09400000000001,207,0.20700000000000002,302,0.302,100,0.1,0,0.0,0,
106.697362,1788179702.566868,215284000,154,1,1,4,32,60773708,801907606,22010,6.0773708,80.19076059999999,22.01,50,76,0.5,0.76,1,0.01,4485,44.85,-76054,-76.054,208,0.20800000000000002,303,0.303,88,0.088,0,0.0,0,
107.103087,1788179702.972593,215684000,183,1,1,4,31,60773709,801907605,22030,6.0773709,80.1907605,22.03,49,76,0.49,0.76,2,0.02,4485,44.85,-76034,-76.034,209,0.209,303,0.303,99,0.099,0,0.0,0,
107.605151,1788179703.474657,216284000,211,1,1,4,31,60773709,801907604,22080,6.0773709,80.1907604,22.080000000000002,49,76,0.49,0.76,2,0.02,4485,44.85,-75984,-75.984,210,0.21,304,0.304,80,0.08,0,0.0,0,
108.187061,1788179704.056567,216684000,240,1,1,4,31,60773709,801907603,22150,6.0773709,80.1907603,22.150000000000002,49,76,0.49,0.76,0,0.0,4485,44.85,-75914,-75.914,211,0.211,304,0.304,80,0.08,0,0.0,0,
108.607297,1788179704.476803,217284000,12,1,1,4,31,60773708,801907603,22250,6.0773708,80.1907603,22.25,49,76,0.49,0.76,2,0.02,4485,44.85,-75814,-75.81400000000001,212,0.212,304,0.304,107,0.107,0,0.0,0,
109.108165,1788179704.977671,217684000,41,1,1,4,31,60773709,801907602,22300,6.0773709,80.1907602,22.3,49,76,0.49,0.76,4,0.04,4485,44.85,-75764,-75.764,212,0.212,304,0.304,57,0.057,0,0.0,0,
109.685163,1788179705.554669,218284000,69,1,1,4,31,60773709,801907602,22340,6.0773709,80.1907602,22.34,49,76,0.49,0.76,2,0.02,4485,44.85,-75724,-75.724,213,0.213,304,0.304,73,0.073,0,0.0,0,
110.137831,1788179706.007337,218684000,98,1,1,4,31,60773710,801907601,22390,6.077370999999999,80.19076009999999,22.39,49,76,0.49,0.76,0,0.0,4485,44.85,-75674,-75.674,213,0.213,304,0.304,108,0.108,0,0.0,0,
110.608305,1788179706.477811,219284000,126,1,1,4,31,60773712,801907599,22440,6.0773712,80.1907599,22.44,49,76,0.49,0.76,2,0.02,4485,44.85,-75624,-75.624,213,0.213,304,0.304,82,0.082,0,0.0,0,
111.169113,1788179707.038619,219684000,155,1,1,4,31,60773713,801907598,22490,6.077371299999999,80.1907598,22.490000000000002,49,76,0.49,0.76,1,0.01,4485,44.85,-75574,-75.574,213,0.213,304,0.304,103,0.10300000000000001,0,0.0,0,
111.638232,1788179707.507738,220284000,184,1,1,4,31,60773714,801907597,22540,6.0773714,80.1907597,22.54,49,76,0.49,0.76,1,0.01,4485,44.85,-75524,-75.524,214,0.214,305,0.305,104,0.10400000000000001,0,0.0,0,
112.109199,1788179707.978705,220684000,213,1,1,4,30,60773714,801907596,22580,6.0773714,80.19075959999999,22.580000000000002,50,76,0.5,0.76,1,0.01,4485,44.85,-75484,-75.484,214,0.214,306,0.306,113,0.113,0,0.0,0,
112.674890,1788179708.544396,221284000,241,1,1,4,30,60773714,801907594,22640,6.0773714,80.19075939999999,22.64,50,76,0.5,0.76,3,0.03,4485,44.85,-75424,-75.424,214,0.214,307,0.307,66,0.066,0,0.0,0,
113.127687,1788179708.997193,221684000,14,1,1,4,29,60773713,801907593,22670,6.077371299999999,80.1907593,22.67,53,80,0.53,0.8,6,0.06,4485,44.85,-75394,-75.394,214,0.214,306,0.306,101,0.101,0,0.0,0,
113.629117,1788179709.498623,222284000,42,1,1,4,30,60773714,801907591,22740,6.0773714,80.1907591,22.740000000000002,51,78,0.51,0.78,1,0.01,4485,44.85,-75324,-75.324,214,0.214,307,0.307,111,0.111,0,0.0,0,
114.164202,1788179710.033708,222684000,71,1,1,4,31,60773715,801907590,22780,6.0773715,80.190759,22.78,49,76,0.49,0.76,3,0.03,4485,44.85,-75284,-75.284,214,0.214,307,0.307,75,0.075,0,0.0,0,
114.657096,1788179710.526602,223284000,99,1,1,4,32,60773715,801907589,22840,6.0773715,80.19075889999999,22.84,48,75,0.48,0.75,0,0.0,4485,44.85,-75224,-75.224,215,0.215,307,0.307,81,0.081,0,0.0,0,
115.094469,1788179710.963975,223684000,128,1,1,4,32,60773715,801907589,22880,6.0773715,80.19075889999999,22.88,48,75,0.48,0.75,3,0.03,4485,44.85,-75184,-75.184,215,0.215,307,0.307,85,0.085,0,0.0,0,
115.686933,1788179711.556439,224284000,158,1,1,4,32,60773715,801907588,22900,6.0773715,80.1907588,22.900000000000002,48,75,0.48,0.75,1,0.01,4485,44.85,-75164,-75.164,216,0.216,307,0.307,74,0.074,0,0.0,0,
